,cookingMinutes,num_ingredients,preparationMinutes,pricePerServing,readyInMinutes,servings,weightWatcherSmartPoints,Calories,Fat,Saturated_Fat,Carbohydrates,Sugar,Cholesterol,Sodium,Protein,Vitamin_K,Vitamin_A,Vitamin_C,Manganese,Folate,Fiber,Copper,Magnesium,Phosphorus,Vitamin_B6,Potassium,Vitamin_B1,Iron,Vitamin_B2,Vitamin_E,Zinc,Vitamin_B5,Vitamin_B3,Calcium,Selenium,num_words_instructions,num_steps_instructions,whole30,vegan,vegetarian,paleo,primal,aggregateLikes,ingredients_list,ingredient_types,title,spoonacularSourceUrl
906,-0.047970090688343875,-1.0372360661267659,0.16955719131387167,-0.9697606093309322,-0.10424376743164498,1.6244937034993046,-1.0289380826692753,-1.109868888785764,-0.4524455537276253,-0.5116421569756957,-1.198906675129587,-1.096361173866071,-0.40646578161559715,-0.5352944422496815,-0.7686037978668194,2.3938048554291256,0.7136273754654405,1.0486900011831546,-0.3331754937519509,-0.8877725528728733,-1.3481926505773638,1.5937572163513773,-0.5204259870580189,-0.8007551685780212,-0.6064900021357719,-0.6407805476951476,-0.7290969033778799,-0.3287037307705721,-0.4623972496976203,-0.3542129139862616,-0.8216368398757019,-0.8476454901223255,-0.5376657145987963,0.24800745696157664,-0.6799601255461775,0.35482558571476325,0.3954693853912492,True,True,True,0,0,256,"['almonds', 'bell pepper', 'garlic', 'kale', 'olive oil', 'salt']","Counter({'Produce': 3, 'Nuts': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",garlic almond kale chips,https://spoonacular.com/garlic-almond-kale-chips-524038
915,,-1.0372360661267659,,-1.0320684825830642,-0.5699503767581507,-1.1756678144753647,-1.3909852616521308,-1.4763901179200296,-1.1036593045949958,-0.8040997745696938,-0.9532707472257026,0.054539787282340275,-0.40646578161559715,-0.9352634684078007,-1.1543388204914293,-0.019998426011891772,-0.4204395675783391,-0.41397935211555,-1.2421642086262794,-1.1044750024379526,-1.0770120818432314,-0.2449306116877845,-1.304407862475115,-1.4003805731375747,-1.086156248684152,-1.3975789011155226,-1.086444795049634,-0.5578910523895775,-0.9275563817417527,-0.958072566666883,-1.264708029249561,-0.859899837899896,-0.6975346751161899,-0.8057214078587349,-0.7401235568872213,-0.76258229700442,-0.21924986651224707,True,True,True,1,1,240,"['apple', 'cucumber', 'fresh ginger', 'juice of lemon', 'kale', 'water']","Counter({'Produce': 4, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Beverages': 1})","Kale, Apple, and Ginger Smoothie",https://spoonacular.com/kale-apple-and-ginger-smoothie-621273
923,-0.020128231465774252,-0.47671941326172096,0.16955719131387167,-0.42705970256236253,0.17518019816425848,0.024401407513779238,-1.209961672160703,-1.1939571437499212,-0.8076530542007364,-0.6485372120196948,-0.9276274360709015,0.26945292594576814,-0.40646578161559715,-0.5112675344117328,-1.0512137430142376,-0.5561096072761004,-0.13694287440904113,1.8453492331389687,-0.9184148033285734,-0.3819779944154495,-0.2859350381395193,-0.791567533537265,-1.0951732863464456,-1.1886582298405597,-0.10763710572545657,-0.707544215504901,-0.7648316925450553,-0.4537149971082114,-0.5496145869558952,0.1807279739862456,-0.9693272363336549,-0.38810744846343365,-0.3939303189042588,-1.022287710759831,-0.6960909006158776,0.02689066361239424,-0.42415628381341247,True,True,True,1,1,435,"['balsamic vinegar', 'bell peppers', 'eggplant', 'fresh parsley', 'garlic cloves', 'olive oil', 'Salt & Pepper', 'white vinegar']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 3, 'Spices and Seasonings': 1})",Moroccan Eggplant Salad – 2 Points,https://spoonacular.com/moroccan-eggplant-salad-2-points-548402
925,,0.9245722189008916,,-0.4707622173138579,0.17518019816425848,0.8244475555065419,0.6002742227535743,0.3152412957473454,1.5619969827392526,0.19461187700129984,-0.8551963291248843,-0.7182080009173073,-0.40646578161559715,-0.17672997954930295,-0.17583140595593938,-0.5020280677482799,-0.30595628409086406,-0.8706255251294936,0.09018911317581864,0.12163943143062804,0.025360999342265954,0.6122954703034464,1.4627679907064433,0.648461947624548,0.2760958915132474,-0.6216884469678345,1.557929603321347,0.24128811455461668,-0.28796257518107077,4.529173842474417,0.8873520334234696,-0.19816505791109174,-0.018458264845058817,-0.05096903199922849,0.4439625266075264,0.7677806728066353,0.19056296809008377,True,True,True,0,0,420,"['avocado', ""bragg's liquid aminos"", 'carrots', 'cilantro leaves', 'collard leaves', 'cucumber', 'garlic', 'green onions', 'lemon juice', 'nori', 'sesame seeds', 'sunflower seeds', 'sunflower sprouts']","Counter({'Produce': 8, 'Health Foods;Condiments': 1, 'Produce;Spices and Seasonings': 1, 'Ethnic Foods': 1, 'Ethnic Foods;Spices and Seasonings': 1, 'Savory Snacks': 1})",Sunny Raw Nori Rolls,https://spoonacular.com/sunny-raw-nori-rolls-759448
926,,-1.3174943925592884,,-0.4040372445615748,0.17518019816425848,-0.7756447404789834,-1.3909852616521308,-1.4305749642782466,-1.0948591187724637,-0.8040997745696938,-0.9055831861308093,0.4409136813821642,-0.40646578161559715,-0.89390606276721,-1.101595460255003,-0.07292929448592887,-0.257989145714723,-0.03479658855505408,-0.6195691984383832,-0.31433137399147426,-0.7817622318605071,-0.766720400725925,-0.8065850397045813,-1.3167255740102302,-0.9902229993744759,-0.999246475797618,-0.9077708492137571,-0.40460342818985306,-0.7240492614724447,-0.5937876674954211,-1.166247764944259,-0.7496107079017619,-0.6242002895577524,-0.6008671469041091,-0.7017584702349615,-0.9447683648390696,-0.8339691184157433,True,True,True,1,1,469,"['baby spinach', 'ice', 'mandarin oranges', 'strawberries', 'water']","Counter({'Produce': 2, 'Frozen': 1, 'Canned and Jarred;Produce': 1, 'Beverages': 1})",Strawberry Spinach Green Smoothie,https://spoonacular.com/strawberry-spinach-green-smoothie-702998
937,-0.05725071042920042,-1.0372360661267659,0.16955719131387167,0.6857816684757156,-0.19738508929694612,0.024401407513779238,-0.6668909036864198,-0.6931423561521486,-0.3508434083220282,-0.35296834317469666,-1.7549616328021165,-1.1492086669800288,1.3820181608261428,-0.8032451592962456,0.9451618026510903,-0.7915233675736723,-0.7771900113249515,-1.097008897829473,-1.47875031249768,-0.9529310217410241,-1.4107727818237021,-0.4188605413671646,-0.951041109291867,0.08085337910741218,0.890068687095174,-0.619184564905236,-0.08587069836872231,-0.4358562447742629,0.46792101439064454,-1.0335550232519608,-0.7091108235267851,0.5003327654104239,0.8820879898125535,-0.9951015770295392,1.5469587678599974,-1.3091405005083685,-1.2437819530180743,True,False,False,0,0,1841,"['fresh cilantro', 'fresh ginger', 'pepper sauce', 'salmon fillet', 'scallions', 'sesame seeds']","Counter({'Produce;Spices and Seasonings': 1, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Condiments': 1, 'Seafood': 1, 'Produce': 1, 'Ethnic Foods;Spices and Seasonings': 1})",Broiled Salmon with Miso Glaze,https://spoonacular.com/broiled-salmon-with-miso-glaze-696781
938,,-1.0372360661267659,,-0.8535105815769545,0.7340281293560653,1.6244937034993046,0.05720345427929114,-0.31148073840653173,-0.6028487296036273,-0.138292006855698,0.4917523304799326,-0.6101642372176604,-0.2594136770613187,-0.5049955447307767,-0.8095389431249412,-0.7868191535596754,-0.5240592172810582,0.2896987599308751,-0.9433186037360892,-0.7118135850344182,-0.6517881131181122,-0.6176376038578848,-0.6193751557999825,-0.7215649025501698,0.7365754881996925,0.37606943182041147,-0.40748380087330116,-0.24387465718431686,-0.6949768157196866,-0.5806602837414946,-0.80053821181028,-0.33296288346436664,-0.2707285511660838,-0.9556355447735544,-0.691295264784345,1.0592783813420745,0.8052822199935801,True,False,False,0,0,313328,"['bell pepper', 'duck fat', 'kosher salt', 'russet potatoes', 'thyme', 'white vinegar']","Counter({'Produce': 3, 'Meat': 1, 'Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1})",Ultra-Crispy Roast Potatoes,https://spoonacular.com/ultra-crispy-roast-potatoes-195856
944,,-1.597752718991811,,-1.125028349336245,0.17518019816425848,-0.7756447404789834,-0.8479144931778476,-1.039401355174569,-0.2588414656319206,-0.35607959442569664,-1.2587410678241229,-0.8109847110506996,-0.40646578161559715,-0.8659178982886574,-0.9173873065934548,-0.2083362029032068,-0.6719186324256824,0.8099174886836743,-1.1051933063849422,-0.42186617404475907,-0.7512744756122911,-0.8536853655656151,-1.1656199122102004,-0.9947948189415171,-0.7599832010312536,-0.9597516485758505,-0.8720360600465816,-0.4596679145528609,-0.5496145869558952,-0.1015107767231754,-0.9622943603118477,-0.3452172312419371,-0.6080667247348963,-0.6838451895430411,-0.5452463553694923,-1.3091405005083685,-1.2437819530180743,True,True,True,1,1,59,"['broccoli', 'garlic clove', 'lemon juice', 'olive oil']","Counter({'Produce': 3, 'Oil, Vinegar, Salad Dressing': 1})","Steamed Broccoli with Olive Oil, Garlic, and Lemon",https://spoonacular.com/steamed-broccoli-with-olive-oil-garlic-and-lemon-111062
945,-0.0758119499109135,-0.7569777396942434,0.16955719131387167,0.05192789020402698,-0.3836677330275484,-0.3756216664826021,1.1433449912278575,0.5916518848564332,1.998006189401067,0.947534679743295,-0.6064112226581295,-0.8004152124279081,-0.40646578161559715,0.42931870755451956,-0.8402403020685327,-0.5448059563359927,-0.6111780483812743,-0.6143330169539506,-1.0180300049586368,0.5235536624323841,1.5272841492543845,-0.3070484437161345,-0.3992901798256313,-0.7726743472417357,0.06504274303196021,0.6884874038654079,-0.5861577467091782,-0.40609165755101545,-0.05538300915900454,0.876479312944353,-0.2027437499566603,1.3765186315067108,-0.06099220846895256,-0.9508087638501608,-0.6834478606963829,0.9378210027856415,-0.42415628381341247,True,True,True,1,1,807,"['avocados', 'curly lettuce leaves', 'fresh cilantro', 'jalapeno', 'kosher salt', 'lime juice', 'red onion']","Counter({'Produce': 4, 'Produce;Spices and Seasonings': 1, 'Canned and Jarred;Produce;Ethnic Foods': 1, 'Spices and Seasonings': 1})",Kale Guacamole,https://spoonacular.com/kale-guacamole-763450
950,-0.038689470947487335,0.3640555660358466,0.885421081828691,1.346539598248325,0.17518019816425848,0.024401407513779238,-0.4858673141949921,0.26109611417069245,0.18116782549468088,-0.07917823308669839,-0.006267765105415506,-0.018272314341334635,0.6735986618189477,-0.08988885926749238,0.32562412345605346,-0.5970938027505627,-0.677854534225784,-0.43362677583799153,0.10264101337957658,0.20530352749522257,0.15373049933475452,-0.33189557652747453,-0.21872009284152413,0.39602828803873447,0.4871490399945347,0.5880973824181022,0.16427282580150543,-0.2632216388794277,0.23534144836857812,0.4531211868802216,-0.09021773360774372,0.7270381992954772,0.4992824971975099,-0.53315024983179,0.8245616248736952,0.2576596828696169,-0.21924986651224707,True,False,False,0,0,877,"['anchovy fillet', 'garlic', 'mixed salad greens', 'olive oil', 'pepper', 'red wine vinegar', 'root vegetables', 'salmon', 'salt', 'scallions', 'whole-grain mustard']","Counter({'Produce': 4, 'Oil, Vinegar, Salad Dressing': 2, 'Spices and Seasonings': 2, 'Canned and Jarred;Seafood': 1, 'Seafood': 1, 'Condiments': 1})",Salmon & Roasted Vegetable Salad,https://spoonacular.com/salmon-roasted-vegetable-salad-695644
955,-0.038689470947487335,-0.1964610868291984,-0.18837475394353798,-0.8616755230772338,-0.10424376743164498,0.8244475555065419,-0.8479144931778476,-1.0745225540351007,-0.6164490167839042,-0.49297464946969577,-1.0216529103051721,-0.2966024447415117,-0.40646578161559715,-0.2679803557346429,-0.7662421548711587,-0.7138530714432916,0.44893447704569706,-0.3954582138294268,-1.0429338053661528,-0.5447186571135876,-0.8716208818552491,-0.46855480698984464,-0.8567883822741537,-0.8814728432978042,-0.33787690406867904,-0.6978221109337179,-0.5861577467091782,-0.3912093639393917,-0.3751799124393455,-0.12448369829254682,-0.6106505592214831,-0.3942346223522189,-0.24432817236504628,-0.15730017645869823,-0.5256278451495866,-0.6654163941592737,-0.42415628381341247,True,False,False,0,0,457,"['carrot juice', 'carrots', 'cauliflower', 'celery', 'dairy free milk', 'garlic clove', 'onion', 'raw cashews', 'salt and pepper']","Counter({'Produce': 5, 'Beverages': 1, None: 1, 'Nuts;Savory Snacks': 1, 'Spices and Seasonings': 1})",Creamy Cauliflower Carrot Cashew Soup,https://spoonacular.com/creamy-cauliflower-carrot-cashew-soup-250651
958,,-1.3174943925592884,,-0.05863344879975598,0.17518019816425848,0.024401407513779238,-0.4858673141949921,-0.3719297249068698,0.3843721163058753,-0.004508203062698938,-0.7008865795442389,0.5971073832523057,-0.40646578161559715,-0.4717257047314188,-0.8685800180164632,-0.5839287721646289,-0.25219381661220003,-0.10675371365316798,-0.5822134978271093,-0.5825074588676703,-0.34530593188604536,-0.5058255062068547,-0.6843156086077194,-0.7973478722652501,-0.33787690406867904,0.670549436276324,-0.5146881683748274,-0.38227998777241745,-0.7821941529779614,0.8272516238671284,-0.7161436995485925,-0.614812882348487,-0.2648618003214088,-0.740701829537724,-0.6965268675096533,0.05118213932368084,0.19056296809008377,True,True,True,1,1,2166,"['extra virgin olive oil', 'fresh basil leaves', 'kosher salt', 'tomatoes', 'whole garlic']","Counter({'Produce': 3, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1})",Simple Roasted Tomato Sauce,https://spoonacular.com/simple-roasted-tomato-sauce-608467
960,-0.0758119499109135,1.7653471981984592,-0.18837475394353798,0.9958486682363251,-0.4768090548928496,-1.1756678144753647,1.1433449912278575,1.1978865530083338,1.8380028108095756,0.8448633884602956,-0.012116239579317631,0.17080427213304716,3.348524619857774,0.29597997956276295,0.7255290040546287,5.070367256328215,0.6513701438010621,1.5249835979195399,1.5346095368117378,0.06067971831293082,0.47786348681578883,1.022273161690557,4.421202384451437,1.9223207966957105,0.06504274303196021,1.3258818814256208,0.021333669132803833,0.729427345015875,1.3400943869733926,3.1573622401890913,1.9282176846509484,0.2246099404150887,-0.2355280460980338,1.2338064784923601,0.3131724584748223,-0.8961854134164964,-0.6290627011145778,True,False,False,0,0,7780,"['almond butter', 'almond milk', 'bean sprouts', 'cabbage', 'cashews', 'chili peppers', 'cilantro', 'egg', 'garlic clove', 'green onions', 'ground ginger', 'juice of lime', 'red pepper flakes', 'swiss chard', 'white wine vinegar', 'yellow bell pepper']","Counter({'Produce': 7, 'Milk, Eggs, Other Dairy': 2, 'Spices and Seasonings': 2, 'Nut butters, Jams, and Honey': 1, 'Nuts;Savory Snacks': 1, 'Produce;Ethnic Foods;Spices and Seasonings': 1, 'Produce;Spices and Seasonings': 1, 'Oil, Vinegar, Salad Dressing': 1})",Pad thai salad,https://spoonacular.com/pad-thai-salad-588618
962,-0.0015669919840611694,-0.1964610868291984,-0.18837475394353798,-1.2246807910896547,0.2683215200295596,0.8244475555065419,-0.6668909036864198,-0.9140006643712607,-0.7484518041218846,-0.6049796945056951,-0.5065372739499567,-1.156254999395223,-0.40646578161559715,-0.4620819311242343,-0.8339425874134372,-0.8026239589160534,-0.7646801394646446,-0.7884066882782574,0.15244861419460803,-0.9589181364222265,-0.5137909006261868,0.23958847813334602,-0.8792989132972845,-1.1424834901536969,-0.2995036043448086,-0.1619913495376541,-1.1221795842168096,0.47494012425710924,-0.8694114902362363,-0.7250615050346867,-0.8778998480501602,-0.5290324479054939,-0.4129972591494525,-0.7585183297108394,-0.7026304040225128,0.2940968964365468,-0.21924986651224707,True,True,True,0,0,1764,"['cayenne pepper', 'chili powder', 'cumin', 'garlic powder', 'olive oil', 'onion powder', 'pepper', 'potatoes', 'salt']","Counter({'Spices and Seasonings': 7, 'Oil, Vinegar, Salad Dressing': 1, 'Produce': 1})",Chili Roasted Potatoes,https://spoonacular.com/chili-roasted-potatoes-592000
970,,-0.47671941326172096,,-0.5893546463179158,0.08203887629895731,-0.3756216664826021,-1.0289380826692753,-1.1077863818020464,-0.6948506722937349,-0.5832009357486952,-0.8740914005021061,0.2600578160588423,-0.40646578161559715,-0.06487163726939268,-0.8134750147843761,-0.7308423911197409,-0.10613988205210266,0.27618333469505546,-0.980674304347363,-0.674102538016455,-0.45923386312937914,-0.2449306116877845,-0.9278827932033223,-0.7641561064598079,-0.2803169544828736,-0.18345040127726703,-0.4432185900404766,-0.18881017082130905,0.40977612288512794,0.2594922765098049,-0.6669135673959415,0.3348990704132228,0.12087706771597244,-0.6829224226018039,-0.31418390166838167,-0.39821016133512116,-0.21924986651224707,True,True,True,1,1,353,"['bell pepper', 'button mushrooms', 'canned tomatoes', 'carrot', 'extra virgin olive oil', 'kosher salt', 'oregano', 'shallots']","Counter({'Produce': 4, 'Canned and Jarred': 1, 'Oil, Vinegar, Salad Dressing': 1, 'Spices and Seasonings': 1, 'Produce;Spices and Seasonings': 1})",Healthy & Delicious: Mushroom 'Bolognese,https://spoonacular.com/healthy-delicious-mushroom-bolognese-199061
971,-0.029408851206630796,-1.0372360661267659,0.16955719131387167,0.5303131512203959,0.08203887629895731,0.024401407513779238,-0.8479144931778476,-0.879498589208591,-0.5468475470966053,-0.47119589071269596,-1.539917725223258,-0.9953637425816186,1.0243672544296993,-0.42928366929637696,0.5421080647249672,-0.5369204752909477,-0.7354937331298614,-0.6678941465921988,-1.491202212701438,-0.9334145829750267,-1.17649844433741,-0.5679433382352048,-1.078006982112979,-0.23931498131676385,0.5255223397184051,-0.7277708877918287,-0.22880985503742413,-0.41799749244031437,0.17719655686306168,-1.0335550232519608,-0.8778998480501602,0.2920088531917261,0.5594166933554287,-1.0019868380526158,1.1323542518793257,0.5005744399824829,0.19056296809008377,True,False,False,0,0,2067,"['dijon mustard', 'fresh mixed herbs', 'garlic', 'lemons', 'salmon', 'salt']","Counter({'Produce': 3, 'Condiments': 1, 'Seafood': 1, 'Spices and Seasonings': 1})",Grilled Salmon with Mustard & Herbs,https://spoonacular.com/grilled-salmon-with-mustard-herbs-695025
975,,0.9245722189008916,,2.3294111627819563,0.17518019816425848,-1.1756678144753647,1.1433449912278575,1.4124973402762937,1.8564031993475973,0.8728646497192954,-0.4233089833598127,0.1778506045482416,0.9975262306655021,2.9809338779092345,1.909499359212615,0.27904067490664547,-0.24679824111841656,0.14415765299329872,-0.20865649171437153,0.4352242822006187,0.6976962555529257,-0.18281277965943438,0.6122261998180751,0.8955496767886003,1.0243752361287204,1.6933852588477822,-0.22880985503742413,0.3811816745038798,0.38070367713236963,1.4245475846707865,0.6763657527692507,0.4451882004113567,2.398643083161041,-0.013845408132537897,4.556874202487294,-0.6532706563036303,-0.42415628381341247,True,False,False,1,1,1052,"['avocado', 'balsamic vinegar', 'fresh mint', 'fresh parsley', 'green onion', 'kalamata olives', 'mixed greens', 'olive oil', 'pepper', 'sea salt', 'tomato', 'water-packed tuna', 'zucchini']","Counter({'Produce': 6, 'Oil, Vinegar, Salad Dressing': 2, 'Canned and Jarred': 2, 'Spices and Seasonings': 2, 'Produce;Spices and Seasonings': 1})","Quick, Healthy and Super Simple Tuna Fish Salad",https://spoonacular.com/quick-healthy-and-super-simple-tuna-fish-salad-551132
